smi,y,trace,model,feature,dataset,goal,acq_func,run,eval
Sc1ccccc1,-2.55,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,23
CCc1cccc(CC)c1N(COC)C(=O)CCl,-8.21,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,24
Clc1ccccc1,-1.12,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,25
O=[N+]([O-])C(Cl)(Cl)Cl,-1.45,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,26
ClC=CCl,-1.17,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,27
CC(C)O,-4.74,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,28
O=C1[C@@H]2CC=CC[C@H]2C(=O)N1SC(Cl)(Cl)Cl,-9.01,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,29
c1cc[nH]c1,-4.78,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,30
CC(C)[N+](=O)[O-],-3.13,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,31
Cc1cccc(C)c1O,-5.26,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,32
C=CCCCCCC,1.92,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,33
CCCCCCN,-3.95,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,34
CCCCCc1ccccc1,-0.23,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,35
Cc1ccccn1,-4.63,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,36
FC(F)O[C@H](Cl)C(F)(F)F,0.1,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,37
COC(C)(OC)OC,-4.42,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,38
Cc1cncc(C)c1,-4.84,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,39
O=[N+]([O-])OCCCO[N+](=O)[O-],-4.8,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,40
Nc1ccc(Cl)cc1,-5.9,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,41
c1ccc2c(c1)Oc1ccccc1O2,-3.15,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,42
CCCCBr,-0.4,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,43
CC(C)NC(C)C,-3.22,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,44
CCNc1nc(NC(C)C)nc(SC)n1,-7.65,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,45
CCCCCCCC(=O)OC,-2.04,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,46
CCC[C@H](C)CC,2.71,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,47
ClC(Cl)C(Cl)(Cl)Cl,-1.23,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,48
Cc1ccc(C)c(C)c1,-0.86,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,49
c1ccc2c(c1)CCC2,-1.46,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,50
N#Cc1cccnc1,-6.75,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,51
N#Cc1ccncc1,-6.02,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,52
CCc1cccc2ccccc12,-2.4,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,53
CC(=O)OC(C)C,-2.64,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,54
CCCCOC[C@H](C)O,-5.73,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,55
ClCCCl,-1.79,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,56
CCCCCC(N)=O,-9.31,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,57
CC(C)OC=O,-2.02,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,58
C[N+](=O)[O-],-4.02,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,59
CCCC1CCCC1,2.13,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,60
CCC,2.0,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,61
C[C@@H](O)C(F)(F)F,-4.2,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,62
CCC(=O)OC,-2.93,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,63
c1ccc(-c2ccccc2)cc1,-2.7,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,64
O=[N+]([O-])c1ccccc1,-4.12,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,65
CCCOC(=O)CC,-2.44,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,66
CCCC(=O)OCC,-2.49,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,67
CCCCCOC(C)=O,-2.51,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,68
CCOC(OCC)Oc1ccccc1,-5.23,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,69
c1ccc2c(c1)Cc1ccccc1-2,-3.35,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,70
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-3.25,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,71
Cc1c[nH]c2ccccc12,-5.88,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,72
C1CC1,0.75,-10.17,gnngp,graphnet,freesolv,minimize,ucb,0,73
O=c1[nH]cc(Cl)c(=O)[nH]1,-17.74,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,74
COCCN,-6.55,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,75
O=S1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,-4.23,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,76
c1ccccc1,-0.9,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,77
COP(=O)(OC)OC,-8.7,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,78
CCOC(=O)c1ccccc1,-3.64,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,79
CC(C)CC(=O)O,-6.09,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,80
CC(=O)CC(C)C,-3.05,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,81
CS(=O)(=O)Cl,-4.87,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,82
CCCCC(=O)OCC,-2.49,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,83
OC1CCCC1,-5.49,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,84
CCCC[C@@H](C)CC,2.97,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,85
O=[N+]([O-])OCCO,-8.18,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,86
FC(F)=C(F)C(F)(F)F,2.93,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,87
CCCC(=O)O,-6.35,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,88
Cc1cccc(Nc2ccccc2C(=O)O)c1C,-6.78,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,89
Oc1ccccc1Cl,-4.55,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,90
Clc1ccccc1Cl,-1.36,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,91
CCCCCCC=O,-2.67,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,92
CCCCCCCC=O,-2.29,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,93
Brc1ccc(Br)cc1,-2.3,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,94
CCCOC,-1.66,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,95
CCCCS,-0.99,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,96
[O-][S+2]1([O-])CCCC1,-8.61,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,97
CCN(CC)CC,-3.22,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,98
C=C(C)[C@@H]1CC=C(C)[C@@H](O)C1,-4.44,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,99
FC(F)Cl,-0.5,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,100
c1ccc(Oc2ccccc2)cc1,-2.87,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,101
CC(C)c1ccccc1,-0.3,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,102
C[C@H]1CCCO1,-3.3,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,103
c1ccc2ncccc2c1,-5.72,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,104
FC(F)(F)CCl,0.06,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,105
COCOC,-2.93,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,106
CC(Cl)Cl,-0.84,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,107
CBr,-0.82,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,108
O=C1c2ccccc2C(=O)c2c(NCCO)cccc21,-14.21,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,109
CCCCNCCCC,-3.24,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,110
CCCCCCO,-4.4,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,111
CC(C)Cc1cnccn1,-5.04,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,112
C=CCCCC,1.58,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,113
CC[C@H](C)O,-4.62,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,114
Clc1cc(Cl)cc(Cl)c1,-0.78,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,115
Clc1ccc(Cl)c(Cl)c1,-1.12,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,116
C=CC,1.32,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,117
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc(Cl)c1Cl,-3.17,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,118
Clc1ccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl,-4.38,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,119
CCCSC(=O)N(CCC)CCC,-4.13,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,120
Clc1cc(Cl)c(-c2ccccc2)c(Cl)c1,-2.16,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,121
CC1=CC(=O)CC(C)(C)C1,-5.18,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,122
CCC[C@@H](C)O,-4.39,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,123
Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,-2.28,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,124
CCC[N+](=O)[O-],-3.34,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,125
Clc1ccccc1-c1ccccc1,-2.69,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,126
COC(F)(F)C(Cl)Cl,-1.12,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,127
COc1c(Cl)cc(Cl)c(OC)c1O,-6.44,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,128
C#CCCCCCC,0.71,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,129
Cc1cccc(O)c1,-5.49,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,130
C=CCC,1.38,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,131
CCCCCC,2.48,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,132
CCCCCCO[N+](=O)[O-],-1.66,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,133
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-6.1,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,134
C=CCC=C,0.93,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,135
CCBr,-0.74,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,136
CCCCCC1CCCC1,2.55,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,137
COC,-1.91,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,138
CCc1ccccn1,-4.33,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,139
CC[C@@H](O)C(C)C,-3.88,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,140
C1CCNC1,-5.48,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,141
CC(C)(C)Br,0.84,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,142
COc1cc(C)ccc1O,-5.8,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,143
Clc1cc(Cl)c(Cl)cc1Cl,-1.34,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,144
CN(C)C(=O)c1ccc([N+](=O)[O-])cc1,-11.95,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,145
COc1ccc(C(=O)N(C)C)cc1,-11.01,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,146
Cc1ccc(C(=O)N(C)C)cc1,-9.76,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,147
ClCCCCl,-1.89,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,148
CN(C)C(=O)Nc1ccccc1,-9.13,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,149
CC1CCC(C)CC1,2.11,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,150
CC(C)C=O,-2.86,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,151
CCCCC(C)C,2.93,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,152
C1=CCCC1,0.56,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,153
Cn1c(=O)c2c(ncn2C)n(C)c1=O,-12.64,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,154
CCOc1ccccc1,-2.22,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,155
Cc1ccc(O)c(C)c1,-6.01,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,156
Cc1ccc(C)c(O)c1,-5.91,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,157
CCS,-1.14,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,158
CNC,-4.29,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,159
CCC(C)(C)C,2.51,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,160
c1ccncc1,-4.69,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,161
CC(C)Cc1ccccc1,0.16,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,162
c1ccc2cc3ccccc3cc2c1,-3.95,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,163
CC(C)CCC(C)(C)C,2.93,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,164
CCCOC=O,-2.48,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,165
CCSC,-1.5,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,166
CN(C)CCOC(c1ccccc1)c1ccccc1,-9.34,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,167
NC1CCCCC1,-4.59,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,168
COC(C)(C)C,-2.21,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,169
N#Cc1c(Cl)cccc1Cl,-4.71,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,170
CCCC(C)C,2.51,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,171
ClCC(Cl)(Cl)Cl,-1.43,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,172
CC(C)OC(C)C,-0.53,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,173
Cc1ccc(C)cc1,-0.8,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,174
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,-6.5,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,175
C=C(c1ccccc1)c1ccccc1,-2.78,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,176
CCCCCCC(C)=O,-2.88,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,177
CNC(C)=O,-10.0,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,178
CCCc1ccc(O)cc1,-5.21,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,179
OC1CCCCCC1,-5.48,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,180
ClC=C(Cl)Cl,-0.44,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,181
OCC(F)(F)F,-4.31,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,182
C#CCCCC,0.29,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,183
COc1cccc(O)c1,-7.66,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,184
CNC(=O)Oc1cccc2c1OC(C)(C)C2,-9.61,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,185
Cc1ccccc1,-0.9,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,186
CN1CCOCC1,-6.32,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,187
CCc1ccccc1,-0.79,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,188
CCCI,-0.53,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,189
COP(=O)(OC)[C@@H](O)C(Cl)(Cl)Cl,-12.74,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,190
BrCBr,-1.96,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,191
ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@@H](Cl)C[C@@H](Cl)[C@H]3[C@@]1(Cl)C2(Cl)Cl,-3.44,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,192
BrC(Br)Br,-2.13,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,193
COC(CC#N)(OC)OC,-6.4,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,194
CC[C@@H](C)CO,-4.42,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,195
CI,-0.89,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,196
FC(F)(F)[C@H](Cl)Br,-0.11,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,197
CCOCCOCC,-3.54,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,198
CCCCl,-0.33,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,199
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H](Cl)C=C[C@@H]3[C@@]1(Cl)C2(Cl)Cl,-2.55,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,200
CC(C)CO,-4.5,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,201
C[C@H](Cl)CCl,-1.27,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,202
C1COCCN1,-7.17,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,203
CC(F)F,-0.11,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,204
Cc1cccs1,-1.38,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,205
CCCO,-4.85,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,206
COCCO,-6.62,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,207
Cc1cccc(C)c1C,-1.21,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,208
CCCC(=O)OC,-2.83,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,209
Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1ccccc1O2,-3.81,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,210
C=CC(C)C,1.83,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,211
Clc1ccc2c(c1)Oc1cc(Cl)c(Cl)c(Cl)c1O2,-3.84,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,212
Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,-3.37,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,213
C=O,-2.75,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,214
CCOC,-2.1,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,215
CCC(=O)O,-6.46,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,216
CC(=O)C1CCCCC1,-3.9,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,217
CC(C)CO[N+](=O)[O-],-1.88,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,218
CN1CCNCC1,-7.77,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,219
C=C,1.28,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,220
NN,-9.3,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,221
CCC(C)(C)O,-4.43,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,222
COC(=O)C(C)(C)C,-2.4,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,223
C1CCNCC1,-5.11,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,224
COC(C)C,-2.01,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,225
COc1cc(C=O)c(Cl)c(OC)c1O,-7.78,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,226
CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],-7.98,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,227
CCCCCI,-0.14,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,228
OCCO,-9.3,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,229
CCc1ccccc1C,-0.85,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,230
CCC#N,-3.84,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,231
CC=C(C)C,1.31,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,232
C1CCOCC1,-3.12,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,233
COC(=O)c1ccc(O)cc1,-9.51,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,234
CCCN,-4.39,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,235
Clc1cc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,-4.61,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,236
CCCOC(C)=O,-2.79,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,237
CC,1.83,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,238
Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,-4.53,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,239
FC(F)(F)Br,1.79,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,240
CC(=O)c1ccc(C)cc1,-4.7,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,241
COS(C)(=O)=O,-4.87,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,242
Cc1cccc([N+](=O)[O-])c1,-3.45,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,243
CCNc1nc(Cl)nc(NCC)n1,-10.22,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,244
CC[N+](=O)[O-],-3.71,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,245
ClC(Cl)(Cl)C(Cl)(Cl)Cl,-0.64,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,246
C[C@H]1CCCC[C@H]1C,1.58,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,247
CCCCCCCCCC,3.16,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,248
CCCCCCI,0.08,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,249
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,-9.41,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,250
CCOC(C)OCC,-3.28,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,251
CCCCC#N,-3.52,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,252
Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,-9.53,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,253
CCCC[N+](=O)[O-],-3.09,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,254
COC(=O)CCl,-4.0,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,255
CCCCCCCCC(C)=O,-2.34,-17.74,gnngp,graphnet,freesolv,minimize,ucb,0,256
O=c1[nH]cc(I)c(=O)[nH]1,-18.72,-18.72,gnngp,graphnet,freesolv,minimize,ucb,0,257
CSC,-1.61,-18.72,gnngp,graphnet,freesolv,minimize,ucb,0,258
CCCCC=O,-3.03,-18.72,gnngp,graphnet,freesolv,minimize,ucb,0,259
CCCOCCC,-1.16,-18.72,gnngp,graphnet,freesolv,minimize,ucb,0,260
Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl,-3.48,-18.72,gnngp,graphnet,freesolv,minimize,ucb,0,261
CCCCC,2.3,-18.72,gnngp,graphnet,freesolv,minimize,ucb,0,262
CCCNCCC,-3.65,-18.72,gnngp,graphnet,freesolv,minimize,ucb,0,263
CCCCCCC,2.67,-18.72,gnngp,graphnet,freesolv,minimize,ucb,0,264
O=c1[nH]cc(Br)c(=O)[nH]1,-18.17,-18.72,gnngp,graphnet,freesolv,minimize,ucb,0,265
