smi,y,trace,model,feature,dataset,goal,acq_func,run,eval
O=C1[C@@H]2CC=CC[C@H]2C(=O)N1SC(Cl)(Cl)Cl,-9.01,-17.74,bnn,mordred,freesolv,minimize,ucb,0,64
O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-5.22,-17.74,bnn,mordred,freesolv,minimize,ucb,0,65
FC(F)(Cl)C(F)(Cl)Cl,1.77,-17.74,bnn,mordred,freesolv,minimize,ucb,0,66
O=[N+]([O-])C(Cl)(Cl)Cl,-1.45,-17.74,bnn,mordred,freesolv,minimize,ucb,0,67
ClC(Cl)C(Cl)(Cl)Cl,-1.23,-17.74,bnn,mordred,freesolv,minimize,ucb,0,68
CCOC(=O)C[C@@H](SP(=S)(OC)OC)C(=O)OCC,-8.15,-17.74,bnn,mordred,freesolv,minimize,ucb,0,69
FC(F)(F)c1cccc(C(F)(F)F)c1,1.07,-17.74,bnn,mordred,freesolv,minimize,ucb,0,70
FC(F)(F)c1ccccc1C(F)(F)F,1.07,-17.74,bnn,mordred,freesolv,minimize,ucb,0,71
FC(F)(F)[C@H](Cl)Br,-0.11,-17.74,bnn,mordred,freesolv,minimize,ucb,0,72
ClC(Cl)(Cl)Cl,0.08,-17.74,bnn,mordred,freesolv,minimize,ucb,0,73
COC(F)(F)C(Cl)Cl,-1.12,-17.74,bnn,mordred,freesolv,minimize,ucb,0,74
CN(C)CCOC(c1ccccc1)c1ccccc1,-9.34,-17.74,bnn,mordred,freesolv,minimize,ucb,0,75
COP(=S)(OC)SCn1nnc2ccccc2c1=O,-10.03,-17.74,bnn,mordred,freesolv,minimize,ucb,0,76
CN(C)CCC=C1c2ccccc2CCc2ccccc21,-7.43,-17.74,bnn,mordred,freesolv,minimize,ucb,0,77
CCOP(=S)(OCC)SCSCC,-4.37,-17.74,bnn,mordred,freesolv,minimize,ucb,0,78
CCNc1nc(NC(C)(C)C)nc(SC)n1,-6.68,-17.74,bnn,mordred,freesolv,minimize,ucb,0,79
C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,-8.42,-17.74,bnn,mordred,freesolv,minimize,ucb,0,80
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,-9.4,-17.74,bnn,mordred,freesolv,minimize,ucb,0,81
Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,-11.53,-17.74,bnn,mordred,freesolv,minimize,ucb,0,82
O=C1c2ccccc2C(=O)c2c(NCCO)cccc21,-14.21,-17.74,bnn,mordred,freesolv,minimize,ucb,0,83
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,-10.21,-17.74,bnn,mordred,freesolv,minimize,ucb,0,84
CC(C)C(C)C(C)C,2.56,-17.74,bnn,mordred,freesolv,minimize,ucb,0,85
CCCSC(=O)N(CCC)CCC,-4.13,-17.74,bnn,mordred,freesolv,minimize,ucb,0,86
CC(C)CCC(C)(C)C,2.93,-17.74,bnn,mordred,freesolv,minimize,ucb,0,87
CCCCCCCCCC(C)=O,-2.15,-17.74,bnn,mordred,freesolv,minimize,ucb,0,88
CC[C@@H](C)C(C)C,2.52,-17.74,bnn,mordred,freesolv,minimize,ucb,0,89
CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl,-7.07,-17.74,bnn,mordred,freesolv,minimize,ucb,0,90
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-4.4,-17.74,bnn,mordred,freesolv,minimize,ucb,0,91
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc(Cl)c1Cl,-3.17,-17.74,bnn,mordred,freesolv,minimize,ucb,0,92
Clc1ccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl,-4.38,-17.74,bnn,mordred,freesolv,minimize,ucb,0,93
Clc1ccc2c(c1)Oc1cc(Cl)c(Cl)c(Cl)c1O2,-3.84,-17.74,bnn,mordred,freesolv,minimize,ucb,0,94
[O-][S+2]1([O-])CCCC1,-8.61,-17.74,bnn,mordred,freesolv,minimize,ucb,0,95
CS(=O)(=O)Cl,-4.87,-17.74,bnn,mordred,freesolv,minimize,ucb,0,96
CCc1cccc(CC)c1N(COC)C(=O)CCl,-8.21,-17.74,bnn,mordred,freesolv,minimize,ucb,0,97
CCNc1nc(NC(C)C)nc(SC)n1,-7.65,-17.74,bnn,mordred,freesolv,minimize,ucb,0,98
C=C[C@@](C)(CCC=C(C)C)OC(C)=O,-2.49,-17.74,bnn,mordred,freesolv,minimize,ucb,0,99
Nc1cccc2c1C(=O)c1ccccc1C2=O,-9.44,-17.74,bnn,mordred,freesolv,minimize,ucb,0,100
COc1cc(C=O)c(Cl)c(OC)c1O,-7.78,-17.74,bnn,mordred,freesolv,minimize,ucb,0,101
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,-9.41,-17.74,bnn,mordred,freesolv,minimize,ucb,0,102
COc1c(Cl)cc(Cl)c(OC)c1O,-6.44,-17.74,bnn,mordred,freesolv,minimize,ucb,0,103
COC(=O)C(F)(F)F,-1.1,-17.74,bnn,mordred,freesolv,minimize,ucb,0,104
Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1ccccc1O2,-3.81,-17.74,bnn,mordred,freesolv,minimize,ucb,0,105
Clc1cc(Cl)c2c(c1Cl)Oc1ccccc1O2,-4.05,-17.74,bnn,mordred,freesolv,minimize,ucb,0,106
Clc1ccc2c(c1)Oc1ccccc1O2,-3.1,-17.74,bnn,mordred,freesolv,minimize,ucb,0,107
Clc1cc2c(cc1Cl)Oc1ccccc1O2,-3.56,-17.74,bnn,mordred,freesolv,minimize,ucb,0,108
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,-3.04,-17.74,bnn,mordred,freesolv,minimize,ucb,0,109
COC(=O)c1ccc([N+](=O)[O-])cc1,-6.88,-17.74,bnn,mordred,freesolv,minimize,ucb,0,110
CN(C)C(=O)c1ccc([N+](=O)[O-])cc1,-11.95,-17.74,bnn,mordred,freesolv,minimize,ucb,0,111
COc1ccc(C(=O)N(C)C)cc1,-11.01,-17.74,bnn,mordred,freesolv,minimize,ucb,0,112
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2)c1,-3.61,-17.74,bnn,mordred,freesolv,minimize,ucb,0,113
FC(F)=C(F)C(F)(F)F,2.93,-17.74,bnn,mordred,freesolv,minimize,ucb,0,114
CCCCCCCCBr,0.52,-17.74,bnn,mordred,freesolv,minimize,ucb,0,115
Cc1c[nH]cn1,-10.27,-17.74,bnn,mordred,freesolv,minimize,ucb,0,116
CCCC[C@@H](C)CC,2.97,-17.74,bnn,mordred,freesolv,minimize,ucb,0,117
c1cc[nH]c1,-4.78,-17.74,bnn,mordred,freesolv,minimize,ucb,0,118
CCCCCCCCCO,-3.88,-17.74,bnn,mordred,freesolv,minimize,ucb,0,119
CN(C)C=O,-7.81,-17.74,bnn,mordred,freesolv,minimize,ucb,0,120
Cn1ccnc1,-8.41,-17.74,bnn,mordred,freesolv,minimize,ucb,0,121
C1COCCN1,-7.17,-17.74,bnn,mordred,freesolv,minimize,ucb,0,122
COC=O,-2.78,-17.74,bnn,mordred,freesolv,minimize,ucb,0,123
CC(=O)OCC(C)C,-2.36,-17.74,bnn,mordred,freesolv,minimize,ucb,0,124
Cc1ccc(C)c(C)c1,-0.86,-17.74,bnn,mordred,freesolv,minimize,ucb,0,125
COc1c(Cl)ccc(Cl)c1C(=O)O,-9.86,-17.74,bnn,mordred,freesolv,minimize,ucb,0,126
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,-3.2,-17.74,bnn,mordred,freesolv,minimize,ucb,0,127
Cc1cccc(C)c1C,-1.21,-17.74,bnn,mordred,freesolv,minimize,ucb,0,128
C=C(C)[C@@H]1CC=C(C)[C@@H](O)C1,-4.44,-17.74,bnn,mordred,freesolv,minimize,ucb,0,129
Clc1cc(Cl)c(-c2ccccc2)c(Cl)c1,-2.16,-17.74,bnn,mordred,freesolv,minimize,ucb,0,130
Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2,-3.67,-17.74,bnn,mordred,freesolv,minimize,ucb,0,131
CCNc1nc(Cl)nc(NCC)n1,-10.22,-17.74,bnn,mordred,freesolv,minimize,ucb,0,132
Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,-2.28,-17.74,bnn,mordred,freesolv,minimize,ucb,0,133
Nc1cnn(-c2ccccc2)c(=O)c1Cl,-16.43,-17.74,bnn,mordred,freesolv,minimize,ucb,0,134
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,-23.62,-23.62,bnn,mordred,freesolv,minimize,ucb,0,135
O=[N+]([O-])OCCCO[N+](=O)[O-],-4.8,-23.62,bnn,mordred,freesolv,minimize,ucb,0,136
COC(CC#N)(OC)OC,-6.4,-23.62,bnn,mordred,freesolv,minimize,ucb,0,137
O=[N+]([O-])c1ccc(O)cc1,-10.64,-23.62,bnn,mordred,freesolv,minimize,ucb,0,138
C[C@@H](CO[N+](=O)[O-])O[N+](=O)[O-],-4.95,-23.62,bnn,mordred,freesolv,minimize,ucb,0,139
CC(=O)Oc1ccccc1C(=O)O,-9.94,-23.62,bnn,mordred,freesolv,minimize,ucb,0,140
CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,-7.0,-23.62,bnn,mordred,freesolv,minimize,ucb,0,141
CNC(=O)Oc1cccc2ccccc12,-9.45,-23.62,bnn,mordred,freesolv,minimize,ucb,0,142
O=[N+]([O-])c1ccccc1O,-4.58,-23.62,bnn,mordred,freesolv,minimize,ucb,0,143
O=c1[nH]c(=O)[nH]c(=O)[nH]1,-18.06,-23.62,bnn,mordred,freesolv,minimize,ucb,0,144
CCOC(=O)CC(=O)OCC,-6.0,-23.62,bnn,mordred,freesolv,minimize,ucb,0,145
CCCCC(=O)OCC,-2.49,-23.62,bnn,mordred,freesolv,minimize,ucb,0,146
CCCCCC(=O)OCC,-2.23,-23.62,bnn,mordred,freesolv,minimize,ucb,0,147
CCCCCCOC(C)=O,-2.26,-23.62,bnn,mordred,freesolv,minimize,ucb,0,148
C#CCCCCCC,0.71,-23.62,bnn,mordred,freesolv,minimize,ucb,0,149
C=CCCCCCC,1.92,-23.62,bnn,mordred,freesolv,minimize,ucb,0,150
Cc1cccc2ccccc12,-2.44,-23.62,bnn,mordred,freesolv,minimize,ucb,0,151
c1ccc2ncccc2c1,-5.72,-23.62,bnn,mordred,freesolv,minimize,ucb,0,152
CCCCCCCCC=O,-2.07,-23.62,bnn,mordred,freesolv,minimize,ucb,0,153
Oc1cccc2ccccc12,-7.67,-23.62,bnn,mordred,freesolv,minimize,ucb,0,154
CCOC(OCC)Oc1ccccc1,-5.23,-23.62,bnn,mordred,freesolv,minimize,ucb,0,155
CC(C)CO[N+](=O)[O-],-1.88,-23.62,bnn,mordred,freesolv,minimize,ucb,0,156
COS(=O)(=O)OC,-5.1,-23.62,bnn,mordred,freesolv,minimize,ucb,0,157
CCCCN(CC)C(=O)SCCC,-3.64,-23.62,bnn,mordred,freesolv,minimize,ucb,0,158
CCCCCCCCC(C)=O,-2.34,-23.62,bnn,mordred,freesolv,minimize,ucb,0,159
CCOP(=O)(OCC)OCC,-7.5,-23.62,bnn,mordred,freesolv,minimize,ucb,0,160
COP(=O)(OC)[C@@H](O)C(Cl)(Cl)Cl,-12.74,-23.62,bnn,mordred,freesolv,minimize,ucb,0,161
CC(C)(C)Br,0.84,-23.62,bnn,mordred,freesolv,minimize,ucb,0,162
CC(C)COC(=O)C(C)C,-1.69,-23.62,bnn,mordred,freesolv,minimize,ucb,0,163
CC1=CC(=O)CC(C)(C)C1,-5.18,-23.62,bnn,mordred,freesolv,minimize,ucb,0,164
Clc1cccc2c1Oc1ccccc1O2,-3.52,-23.62,bnn,mordred,freesolv,minimize,ucb,0,165
CC(=O)OCCC(C)C,-2.21,-23.62,bnn,mordred,freesolv,minimize,ucb,0,166
CCCCCOC(=O)CC,-2.11,-23.62,bnn,mordred,freesolv,minimize,ucb,0,167
CCCCNCCCC,-3.24,-23.62,bnn,mordred,freesolv,minimize,ucb,0,168
CCCCCCCC(=O)OC,-2.04,-23.62,bnn,mordred,freesolv,minimize,ucb,0,169
Cn1c(=O)c2c(ncn2C)n(C)c1=O,-12.64,-23.62,bnn,mordred,freesolv,minimize,ucb,0,170
CC(C)[C@@H]1CC[C@@H](C)CC1=O,-2.53,-23.62,bnn,mordred,freesolv,minimize,ucb,0,171
c1ccc2c(c1)Oc1ccccc1O2,-3.15,-23.62,bnn,mordred,freesolv,minimize,ucb,0,172
CC(C)Cc1cnccn1,-5.04,-23.62,bnn,mordred,freesolv,minimize,ucb,0,173
CC1=CC(=O)[C@H](C(C)C)CC1,-4.51,-23.62,bnn,mordred,freesolv,minimize,ucb,0,174
FC(F)[C@@H](F)Oc1ccccc1,-1.29,-23.62,bnn,mordred,freesolv,minimize,ucb,0,175
COC(=O)C1CC1,-4.1,-23.62,bnn,mordred,freesolv,minimize,ucb,0,176
Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl,-3.48,-23.62,bnn,mordred,freesolv,minimize,ucb,0,177
COC(CCl)(OC)OC,-4.59,-23.62,bnn,mordred,freesolv,minimize,ucb,0,178
Clc1ccc(Cl)c(Cl)c1Cl,-1.34,-23.62,bnn,mordred,freesolv,minimize,ucb,0,179
COC(OC)(OC)c1ccccc1,-4.04,-23.62,bnn,mordred,freesolv,minimize,ucb,0,180
CN(C)C(=O)c1ccccc1,-9.29,-23.62,bnn,mordred,freesolv,minimize,ucb,0,181
c1ccc(Cn2ccnc2)cc1,-7.63,-23.62,bnn,mordred,freesolv,minimize,ucb,0,182
Cc1ccc(C(=O)N(C)C)cc1,-9.76,-23.62,bnn,mordred,freesolv,minimize,ucb,0,183
COc1cccc(OC)c1O,-6.96,-23.62,bnn,mordred,freesolv,minimize,ucb,0,184
O[C@H]1OC[C@@H](O)[C@H](O)[C@H]1O,-20.52,-23.62,bnn,mordred,freesolv,minimize,ucb,0,185
CCOC(=O)c1ccccc1,-3.64,-23.62,bnn,mordred,freesolv,minimize,ucb,0,186
Cc1cccc(C)c1N,-5.21,-23.62,bnn,mordred,freesolv,minimize,ucb,0,187
CCc1ccccc1O,-5.66,-23.62,bnn,mordred,freesolv,minimize,ucb,0,188
COc1ccccc1N,-6.12,-23.62,bnn,mordred,freesolv,minimize,ucb,0,189
c1ccc(Oc2ccccc2)cc1,-2.87,-23.62,bnn,mordred,freesolv,minimize,ucb,0,190
c1cc2ccc3cccc4ccc(c1)c2c34,-4.52,-23.62,bnn,mordred,freesolv,minimize,ucb,0,191
Clc1cc(Cl)cc(Cl)c1,-0.78,-23.62,bnn,mordred,freesolv,minimize,ucb,0,192
Oc1ccccc1,-6.6,-23.62,bnn,mordred,freesolv,minimize,ucb,0,193
Oc1ccc2ccccc2c1,-8.11,-23.62,bnn,mordred,freesolv,minimize,ucb,0,194
COC(=O)c1ccc(O)cc1,-9.51,-23.62,bnn,mordred,freesolv,minimize,ucb,0,195
c1ccc2c(c1)CCC2,-1.46,-23.62,bnn,mordred,freesolv,minimize,ucb,0,196
Cc1c[nH]c2ccccc12,-5.88,-23.62,bnn,mordred,freesolv,minimize,ucb,0,197
C=C(C)[C@@H]1CC=C(C=O)CC1,-4.09,-23.62,bnn,mordred,freesolv,minimize,ucb,0,198
C=C(c1ccccc1)c1ccccc1,-2.78,-23.62,bnn,mordred,freesolv,minimize,ucb,0,199
ClCC(Cl)(Cl)Cl,-1.43,-23.62,bnn,mordred,freesolv,minimize,ucb,0,200
CC(Cl)(Cl)Cl,-0.19,-23.62,bnn,mordred,freesolv,minimize,ucb,0,201
N#Cc1ccc(O)cc1,-10.17,-23.62,bnn,mordred,freesolv,minimize,ucb,0,202
O=c1[nH]cc(I)c(=O)[nH]1,-18.72,-23.62,bnn,mordred,freesolv,minimize,ucb,0,203
Clc1cc(Cl)c(Cl)cc1Cl,-1.34,-23.62,bnn,mordred,freesolv,minimize,ucb,0,204
COP(=O)(OC)OC,-8.7,-23.62,bnn,mordred,freesolv,minimize,ucb,0,205
CN,-4.55,-23.62,bnn,mordred,freesolv,minimize,ucb,0,206
FC(F)(F)Br,1.79,-23.62,bnn,mordred,freesolv,minimize,ucb,0,207
CS(C)(=O)=O,-10.08,-23.62,bnn,mordred,freesolv,minimize,ucb,0,208
NC1CCCCC1,-4.59,-23.62,bnn,mordred,freesolv,minimize,ucb,0,209
c1ccccc1,-0.9,-23.62,bnn,mordred,freesolv,minimize,ucb,0,210
C1=CC=CCC=C1,-0.99,-23.62,bnn,mordred,freesolv,minimize,ucb,0,211
CCC=O,-3.43,-23.62,bnn,mordred,freesolv,minimize,ucb,0,212
C=C(C)C,1.16,-23.62,bnn,mordred,freesolv,minimize,ucb,0,213
CC=O,-3.5,-23.62,bnn,mordred,freesolv,minimize,ucb,0,214
c1ccc2c(c1)Cc1ccccc1C2,-3.78,-23.62,bnn,mordred,freesolv,minimize,ucb,0,215
c1ccc2cc3ccccc3cc2c1,-3.95,-23.62,bnn,mordred,freesolv,minimize,ucb,0,216
Cc1cc2ccccc2cc1C,-2.78,-23.62,bnn,mordred,freesolv,minimize,ucb,0,217
c1cc2c3c(cccc3c1)CC2,-3.15,-23.62,bnn,mordred,freesolv,minimize,ucb,0,218
CN1CCN(C)CC1,-7.58,-23.62,bnn,mordred,freesolv,minimize,ucb,0,219
COC(=O)C1CCCCC1,-3.3,-23.62,bnn,mordred,freesolv,minimize,ucb,0,220
Clc1ccccc1-c1ccccc1,-2.69,-23.62,bnn,mordred,freesolv,minimize,ucb,0,221
Cc1cc(C)c2ccccc2c1,-2.47,-23.62,bnn,mordred,freesolv,minimize,ucb,0,222
CCc1cccc2ccccc12,-2.4,-23.62,bnn,mordred,freesolv,minimize,ucb,0,223
O=C1NC(=O)c2ccccc21,-9.61,-23.62,bnn,mordred,freesolv,minimize,ucb,0,224
BrC(Br)Br,-2.13,-23.62,bnn,mordred,freesolv,minimize,ucb,0,225
FC(F)(F)CCl,0.06,-23.62,bnn,mordred,freesolv,minimize,ucb,0,226
ClC(Cl)Cl,-1.08,-23.62,bnn,mordred,freesolv,minimize,ucb,0,227
OCC(F)(F)F,-4.31,-23.62,bnn,mordred,freesolv,minimize,ucb,0,228
O=c1[nH]cc(Br)c(=O)[nH]1,-18.17,-23.62,bnn,mordred,freesolv,minimize,ucb,0,229
Cc1ccc(C)nc1,-4.72,-23.62,bnn,mordred,freesolv,minimize,ucb,0,230
Cc1cccc(C)n1,-4.59,-23.62,bnn,mordred,freesolv,minimize,ucb,0,231
Cc1cncc(C)c1,-4.84,-23.62,bnn,mordred,freesolv,minimize,ucb,0,232
Cc1ccncc1C,-5.22,-23.62,bnn,mordred,freesolv,minimize,ucb,0,233
Cc1ccnc(C)c1,-4.86,-23.62,bnn,mordred,freesolv,minimize,ucb,0,234
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-2.33,-23.62,bnn,mordred,freesolv,minimize,ucb,0,235
ClCCCl,-1.79,-23.62,bnn,mordred,freesolv,minimize,ucb,0,236
Clc1ccccc1Cl,-1.36,-23.62,bnn,mordred,freesolv,minimize,ucb,0,237
ClC=CCl,-1.17,-23.62,bnn,mordred,freesolv,minimize,ucb,0,238
Fc1ccccc1,-0.8,-23.62,bnn,mordred,freesolv,minimize,ucb,0,239
CCCCCCCI,0.27,-23.62,bnn,mordred,freesolv,minimize,ucb,0,240
CCCCCCI,0.08,-23.62,bnn,mordred,freesolv,minimize,ucb,0,241
CN(C)C,-3.2,-23.62,bnn,mordred,freesolv,minimize,ucb,0,242
CC(C)(C)Cl,1.09,-23.62,bnn,mordred,freesolv,minimize,ucb,0,243
CCCCCCCCCC,3.16,-23.62,bnn,mordred,freesolv,minimize,ucb,0,244
Nc1ccc([N+](=O)[O-])cc1,-9.82,-23.62,bnn,mordred,freesolv,minimize,ucb,0,245
Nc1ccccc1[N+](=O)[O-],-7.37,-23.62,bnn,mordred,freesolv,minimize,ucb,0,246
CCc1ccccc1C,-0.85,-23.62,bnn,mordred,freesolv,minimize,ucb,0,247
