smi,y,trace,model,feature,dataset,goal,acq_func,run,eval
CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,-1.981,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,196
c1ccc2[nH]ncc2c1,-2.16,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,197
Oc1ccccc1O,0.62,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,198
Cc1ccc(N)cc1,-1.21,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,199
O=C1NC(=O)C(O)(C2(O)C(=O)NC(=O)NC2=O)C(=O)N1,-1.99,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,200
Cc1ccccc1N,-2.21,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,201
CCCOC(=O)CCC,-1.75,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,202
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,-6.34,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,203
CC1=CCCCC1,-3.27,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,204
C=CCCCO,-0.15,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,205
O=C(c1ccccc1)C(O)c1ccccc1,-2.85,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,206
CC(C)CC(C)O,-0.8,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,207
O=C(Nc1ccccc1)Nc1ccccc1,-3.15,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,208
CCC(C)(C)CO,-1.04,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,209
C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,-4.925,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,210
Cc1cc(C)c(O)c(C)c1,-2.05,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,211
CCCOC(=O)c1ccc(N)cc1,-2.452,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,212
NC(N)=O,0.96,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,213
Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,-3.79,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,214
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,-3.754,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,215
O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,-3.38,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,216
ClCC(Cl)Cl,-1.48,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,217
C=CCCCCCCCC,-5.51,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,218
COc1c2occc2cc2ccc(=O)oc12,-3.664,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,219
ClC(Cl)Br,-1.54,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,220
CC12CCC(C1)C(C)(C)C2=O,-1.85,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,221
CCCCCCc1ccccc1,-5.21,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,222
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,-2.28,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,223
c1ccc2c(c1)CCCC2,-4.37,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,224
Cc1cc(S(=O)(=O)c2ccccc2)ccc1NS(=O)(=O)C(F)(F)F,-3.8,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,225
Cc1ccc2cc3ccccc3cc2c1,-6.96,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,226
CC(C)CC(C)(C)C,-4.74,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,227
Nc1nc2[nH]cnc2c(=O)[nH]1,-3.583,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,228
O=Cc1ccc2c(c1)OCO2,-1.63,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,229
C#CCCCCCCC,-4.24,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,230
C=CCC,-1.94,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,231
ICI,-2.34,-8.402,gnngp,graphnet,delaney,minimize,ucb,0,232
